Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57
0.35549697279930115,-0.31864485144615173,0.04643285647034645,-0.5375974178314209,0.10505114495754242,0.7381707429885864,0.23114170134067535,-0.1370084583759308,-0.08449871838092804,0.5119358897209167,1.386071801185608,-0.43070080876350403,-0.08873937278985977,-0.7646263837814331,-1.2227466106414795,-0.28670355677604675,0.9093911647796631,0.1397142857313156,0.2533479332923889,-0.72152179479599,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0.6456282734870911,-1.0853211879730225,-1.3691871166229248,0.12661361694335938,0.7647095322608948,0.9039676189422607,1.2422370910644531,5.199337482452393,0.7647095322608948,-0.5767584443092346,0.43073439598083496,1.357560396194458,0.548522412776947,-0.48266541957855225,-0.766939103603363,1.275835633277893,0.4869938790798187,1.2559019327163696,-0.7646943926811218,1.1952475309371948,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
-0.7647329568862915,-1.6818796396255493,-0.8957712054252625,-1.318202018737793,0.10505114495754242,1.154331922531128,0.5784458518028259,-1.201358437538147,0.4307275116443634,-0.9297704696655273,-0.3308786153793335,-1.2206465005874634,-1.4461040496826172,-1.157787799835205,-0.41918089985847473,1.2206580638885498,1.4553934335708618,-0.764713704586029,0.7646915316581726,1.0729972124099731,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,1,0,0
1.0444045066833496,0.3554897904396057,-1.3691871166229248,1.41830313205719,1.914507508277893,0.7381707429885864,0.7993487119674683,-1.201358437538147,1.2233214378356934,1.076996922492981,-0.4307304620742798,-0.7648627161979675,0.9674202799797058,-0.37081220746040344,-0.766939103603363,0.353200227022171,-0.04643569886684418,1.2559019327163696,-1.0444103479385376,1.1952475309371948,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0
0.8957741856575012,-1.271069884300232,-0.3554965555667877,-1.224545955657959,-0.5894564986228943,-0.3182854652404785,-1.1034271717071533,-0.5381049513816833,-0.046435773372650146,-0.2641463279724121,-0.7363138794898987,1.044416904449463,-0.4307244122028351,-0.13956530392169952,0.8916882872581482,-9.860841601039283e-06,-1.3476288318634033,0.2822120785713196,0.13967883586883545,-0.4307267665863037,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.06968510150909424,0.13970960676670074,0.23422196507453918,-0.024019060656428337,0.10505114495754242,1.3326464891433716,-0.8191533088684082,0.7579453587532043,1.3827687501907349,0.5751089453697205,-4.631607225746848e-06,0.4306962192058563,-0.9674259424209595,0.5087087154388428,0.14411991834640503,0.7646597027778625,-0.7039217948913574,0.7647081017494202,-1.0444103479385376,-0.31132203340530396,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
-0.7647329568862915,-0.26415205001831055,0.04643285647034645,-0.4259500205516815,-0.43072670698165894,-0.3182854652404785,0.17610009014606476,1.4435687065124512,-1.3067303895950317,-0.764710545539856,1.3738394975662231,-0.43070080876350403,-0.7647154927253723,-0.942935049533844,-0.9715800881385803,0.353200227022171,-1.7861555814743042,0.8957728743553162,-1.0444103479385376,-0.046435773372650146,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
0.8284585475921631,-0.7646982669830322,1.0739799737930298,-1.462314486503601,0.10505114495754242,0.7381707429885864,-0.19621233642101288,1.322169542312622,-0.6281363368034363,1.182424783706665,0.2822187840938568,-0.7648627161979675,-0.18001987040042877,-0.06958932429552078,1.2537121772766113,0.9674431681632996,1.2708427906036377,-1.3249661922454834,1.5932191610336304,0.015473472885787487,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1
0.35549697279930115,-1.3249577283859253,1.2206315994262695,-2.062838077545166,0.7647095322608948,-0.3182854652404785,0.343551903963089,1.322169542312622,-1.181138515472412,0.4307268559932709,0.13971233367919922,1.045846829583752e-06,1.324957251548767,-0.13956530392169952,-0.5871883034706116,-0.28670355677604675,0.8205122947692871,-0.6744918823242188,0.4307583272457123,-0.9399906396865845,0,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,1
0.7646967172622681,1.2206416130065918,-1.3164142370224,1.9884593486785889,0.10505114495754242,0.7381707429885864,0.02785465121269226,0.2719164490699768,1.2211270332336426,1.0051701068878174,-0.4307304620742798,1.045846829583752e-06,0.430728018283844,-1.5701369047164917,0.14411991834640503,0.7646597027778625,-0.8957798480987549,0.1397142857313156,0.13967883586883545,-0.4307267665863037,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.8284585475921631,-0.26415205001831055,-0.6744881272315979,0.430213987827301,0.7647095322608948,0.7381707429885864,-1.3091713190078735,-0.1370084583759308,1.2677305936813354,0.6185207366943359,-0.3308786153793335,1.357560396194458,0.5894556045532227,0.43085572123527527,1.0415873527526855,5.199337482452393,0.3113224506378174,0.5894516706466675,-0.4307246506214142,-1.3005409240722656,0,1,0,0,0,1,1,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.35549697279930115,-5.199337482452393,-1.2670725584030151,-1.5284626483917236,1.914507508277893,0.7381707429885864,-0.19621233642101288,-1.201358437538147,-0.36120152473449707,-0.6812294721603394,0.21043063700199127,0.8957862854003906,1.3111268281936646,-2.5579793453216553,-1.3110929727554321,0.7646597027778625,-1.3951753377914429,-0.430707186460495,-0.35548463463783264,1.3154373168945312,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0
-0.5894610285758972,0.9361264109611511,0.8344208002090454,0.5350111126899719,1.382994294166565,-0.3182854652404785,-1.4461030960083008,0.2719164490699768,0.9900359511375427,0.3970123827457428,-0.6544516682624817,-0.43070080876350403,1.635941505432129,-1.2205414772033691,0.43168917298316956,-0.28670355677604675,-0.589455783367157,-0.764713704586029,0.37037262320518494,0.9504565596580505,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
-1.4618161916732788,0.9996885657310486,-0.8957712054252625,1.522743582725525,-0.43072670698165894,-1.593213677406311,-0.43072906136512756,0.7579453587532043,0.3773921728134155,0.8350247144699097,-0.4307304620742798,-0.7648627161979675,1.1731351613998413,0.06968315690755844,-0.41918089985847473,0.353200227022171,0.8493906259536743,1.2206180095672607,-1.0444103479385376,0.5960961580276489,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
-1.7598599195480347,-1.2206391096115112,-0.046441007405519485,-1.3213013410568237,-0.2822144329547882,-0.3182854652404785,5.199337482452393,-0.5381049513816833,-0.6281363368034363,-1.022566318511963,0.2822187840938568,-0.13972371816635132,0.35549139976501465,-1.157787799835205,0.14411991834640503,0.7646597027778625,-0.6456307768821716,-0.430707186460495,0.3113268315792084,-1.2206404209136963,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
0.8284585475921631,-0.374101459980011,-1.3691871166229248,0.8880091905593872,0.7647095322608948,-0.3182854652404785,-0.013926573097705841,-1.4427775144577026,-0.551637589931488,-0.21042804419994354,0.8284682631492615,0.7647148966789246,0.5084882974624634,0.3704361617565155,1.0415873527526855,0.9674431681632996,-0.13971029222011566,0.046435847878456116,-0.28220734000205994,1.233322024345398,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
-1.3724106550216675,0.9361264109611511,5.199337482452393,-0.841377854347229,0.10505114495754242,-0.3182854652404785,1.0107650756835938,0.2719164490699768,0.08026430010795593,0.2342187464237213,1.230644941329956,-0.7648627161979675,-1.2206435203552246,1.1643683910369873,-0.13396510481834412,1.335197925567627,-0.09297186881303787,-0.13972455263137817,-0.5350759029388428,0.3970130383968353,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0.6456282734870911,0.6456207633018494,1.556211233139038,-0.6391834020614624,-0.9747523665428162,-0.3182854652404785,1.2561811208724976,-1.201358437538147,-0.6544520854949951,-0.5767584443092346,0.5894646644592285,-1.5010768175125122,-0.5084879994392395,-0.53541100025177,-1.4110584259033203,-0.6744365096092224,0.43072736263275146,-1.5932319164276123,1.4916058778762817,-1.2315773963928223,1,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1.5932164192199707,-1.3829944133758545,0.6744843125343323,-1.842049241065979,-0.9747523665428162,-0.3182854652404785,0.06968450546264648,1.2030916213989258,-0.76470947265625,-1.317134976387024,-0.3308786153793335,1.357560396194458,-1.4461040496826172,0.06968315690755844,1.2537121772766113,-0.9674078822135925,-0.8284646272659302,-1.1107851266860962,0.8616259694099426,-0.6289036273956299,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
-0.5894610285758972,0.13970960676670074,-0.13971617817878723,0.307015597820282,-0.43072670698165894,0.7381707429885864,-1.2206392288208008,-0.1370084583759308,-0.6812289953231812,-1.1251252889633179,0.43073439598083496,-0.7648627161979675,-0.5894574522972107,-0.53541100025177,-0.9715800881385803,0.7646597027778625,-0.7647096514701843,-1.2710779905319214,1.2206352949142456,0.5053212642669678,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0
1.3575588464736938,-1.3249577283859253,-0.4307335913181305,-1.2379155158996582,0.7647095322608948,1.3326464891433716,-0.8191533088684082,0.7579453587532043,-0.8443613648414612,-1.9084110260009766,-1.2206494808197021,0.6456301212310791,0.828463613986969,0.8823526501655579,0.14411991834640503,-1.5587791204452515,-0.9674215316772461,-0.13972455263137817,0.2533479332923889,-0.07744243741035461,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
-0.06968510150909424,0.13970960676670074,0.4307488203048706,-0.21657265722751617,-5.0129714012146,-0.3182854652404785,0.7279132604598999,1.2030916213989258,0.25334715843200684,-0.318638414144516,-0.8344271183013916,1.2206416130065918,0.631401538848877,0.5087087154388428,-0.766939103603363,-0.9674078822135925,0.25334715843200684,0.43071457743644714,-1.0444103479385376,0.45530638098716736,1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1
0.21042682230472565,-0.2104330062866211,0.4307488203048706,-0.6922675967216492,0.10505114495754242,-0.3182854652404785,1.3032797574996948,1.2030916213989258,-0.9751176834106445,-0.318638414144516,0.43073439598083496,1.045846829583752e-06,-0.7647154927253723,0.43085572123527527,0.8916882872581482,-0.28670355677604675,-1.3476288318634033,1.842802882194519,-1.5341241359710693,1.3453847169876099,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0.7646967172622681,-0.967415988445282,1.949120044708252,-4.428581714630127,-0.43072670698165894,-0.3182854652404785,-1.4461030960083008,-0.5381049513816833,-2.110880136489868,0.5327550768852234,0.43073439598083496,-0.13972371816635132,1.0051689147949219,-0.48266541957855225,0.14411991834640503,-0.9674078822135925,0.0,-1.44611394405365,1.403412103652954,-0.8243821859359741,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0
1.668388843536377,-1.3829944133758545,-1.0443973541259766,-0.8451592922210693,0.10505114495754242,-0.3182854652404785,0.23114170134067535,-1.4427775144577026,1.138060212135315,1.3176381587982178,-4.631607225746848e-06,-0.5894826054573059,-0.8616392612457275,0.9457851052284241,0.750144898891449,-9.860841601039283e-06,0.13971036672592163,0.7647081017494202,-0.6456201076507568,-1.1172466278076172,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1
-1.3724106550216675,0.0348178967833519,-1.4260756969451904,1.3119816780090332,1.914507508277893,0.7381707429885864,-0.43072906136512756,-1.201358437538147,0.06756991147994995,0.3637433350086212,0.8284682631492615,-1.3476288318634033,-0.5084879994392395,-0.31162166595458984,-0.9715800881385803,0.353200227022171,-0.589455783367157,1.2559019327163696,-1.0444103479385376,1.2254276275634766,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1.1281400918960571,-1.2206391096115112,-0.6744881272315979,-0.769611120223999,0.10505114495754242,-1.593213677406311,-1.2490676641464233,0.7579453587532043,0.152957946062088,0.685935378074646,0.2822187840938568,1.4367328882217407,1.1731351613998413,0.2533610463142395,1.4458489418029785,-0.9674078822135925,1.7762515544891357,-5.199337482452393,1.965274691581726,0.7351927757263184,0,1,0,0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0.21042682230472565,-0.967415988445282,-1.2670725584030151,0.0492108128964901,-0.9747523665428162,0.7381707429885864,-0.055732060223817825,-0.5381049513816833,0.5645343065261841,1.476832389831543,0.7647133469581604,-0.43070080876350403,0.7647083401679993,-0.43122977018356323,1.219523310661316,0.7646597027778625,1.0405100584030151,0.2822120785713196,-0.4307246506214142,1.0408947467803955,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1
0.35549697279930115,1.5194274187088013,0.13970991969108582,1.428159236907959,1.914507508277893,0.7381707429885864,-1.1034271717071533,0.7579453587532043,-1.1251245737075806,-1.3456863164901733,-0.23422665894031525,0.6456301212310791,-1.2206435203552246,-0.8957148194313049,-0.766939103603363,-0.9674078822135925,0.0929717943072319,-0.8416270613670349,1.085318684577942,-0.41044187545776367,0,1,1,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
-0.5084905624389648,0.13970960676670074,-0.21043430268764496,0.38871610164642334,-1.5932163000106812,-1.4201740026474,-1.1034271717071533,0.2719164490699768,1.3314228057861328,-0.09136445820331573,-0.5024043321609497,-1.5010768175125122,-1.2206435203552246,0.13965922594070435,-0.13396510481834412,-9.860841601039283e-06,-0.8284646272659302,0.2822120785713196,-0.4307246506214142,-1.1172466278076172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0
1.0444045066833496,-0.26415205001831055,-0.3554965555667877,0.096820168197155,0.7647095322608948,-0.3182854652404785,-0.013926573097705841,-0.1370084583759308,0.5157049298286438,0.6406665444374084,0.13971233367919922,-1.2206465005874634,-0.5894574522972107,4.6465480409096926e-05,0.43168917298316956,0.7646597027778625,-0.9674215316772461,-0.13972455263137817,-0.28220734000205994,-0.788240909576416,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0
0.35549697279930115,0.0348178967833519,-1.5562108755111694,1.3830125331878662,1.382994294166565,-0.3182854652404785,0.2589169144630432,-0.5381049513816833,-0.6281363368034363,-1.2896188497543335,1.2407742738723755,-1.701263189315796,-0.4307244122028351,0.2533610463142395,-0.41918089985847473,0.7646597027778625,0.13971036672592163,-1.0129036903381348,1.085318684577942,0.2183447927236557,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
-0.06968510150909424,0.7646936774253845,1.3691879510879517,-0.2429412305355072,-1.5932163000106812,-0.3182854652404785,0.14878833293914795,1.2030916213989258,-0.502402126789093,-0.1573106050491333,0.43073439598083496,-1.2206465005874634,-1.0853283405303955,2.6367762088775635,-0.9715800881385803,-9.860841601039283e-06,1.0405100584030151,-1.0129036903381348,1.2539039850234985,-1.0245922803878784,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-1.220607876777649,0.13970960676670074,-0.046441007405519485,0.22874806821346283,-0.43072670698165894,1.3326464891433716,-1.1034271717071533,0.2719164490699768,-0.4543558359146118,-0.5516375303268433,-1.4461085796356201,-0.5894826054573059,-0.08873937278985977,-0.2535035312175751,-0.9715800881385803,-1.2418689727783203,0.7647097110748291,-1.0129036903381348,0.7646915316581726,-0.2918901741504669,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
-1.51127028465271,0.6456207633018494,0.6744843125343323,0.2639940083026886,-0.9747523665428162,-0.3182854652404785,-1.3091713190078735,-0.5381049513816833,1.014546275138855,0.8350247144699097,-0.6544516682624817,-0.7648627161979675,-0.4307244122028351,1.2282136678695679,0.14411991834640503,-0.6744365096092224,1.0761888027191162,0.046435847878456116,0.13967883586883545,0.5436729192733765,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.06968510150909424,-0.15731485188007355,-0.21043430268764496,0.12327441573143005,-0.43072670698165894,-0.3182854652404785,-1.3091713190078735,-1.201358437538147,-1.624131202697754,0.08172400295734406,0.43073439598083496,0.5350770950317383,-0.7647154927253723,-0.2535035312175751,-0.766939103603363,0.353200227022171,0.37036430835723877,-0.5894553065299988,0.37037262320518494,0.5180199146270752,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0
1.0444045066833496,-1.6818796396255493,-1.7197966575622559,-0.4856822192668915,0.10505114495754242,-1.3829890489578247,0.02785465121269226,0.2719164490699768,-0.09721091389656067,1.0285232067108154,-0.4307304620742798,0.4306962192058563,1.1731351613998413,-1.0992904901504517,0.43168917298316956,0.7646597027778625,0.7312172651290894,1.7598694562911987,-1.81552255153656,0.3970130383968353,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1
-0.5084905624389648,-0.06969109177589417,0.4307488203048706,-0.47006940841674805,0.10505114495754242,0.25334468483924866,-1.1034271717071533,-0.1370084583759308,0.9048422574996948,-0.318638414144516,-0.8344271183013916,-0.7648627161979675,-1.0853283405303955,0.06968315690755844,0.750144898891449,-0.6744365096092224,0.0,0.5894516706466675,-0.7646943926811218,-1.3763145208358765,0,0,1,0,0,0,1,0,0,0,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1.0444045066833496,-0.26415205001831055,-1.3164142370224,0.9657710194587708,0.7647095322608948,1.0634448528289795,1.0322589874267578,-0.1370084583759308,1.1101610660552979,1.2276962995529175,-1.3631430864334106,-0.7648627161979675,1.9926823377609253,-0.53541100025177,0.14411991834640503,1.399678349494934,1.2957810163497925,-0.8416270613670349,1.085318684577942,1.3453847169876099,1,1,0,0,0,0,0,0,0,0,1,1,4,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
0.13970492780208588,0.13970960676670074,0.23422196507453918,-0.024019060656428337,-0.9747523665428162,1.3326464891433716,0.40133607387542725,1.322169542312622,0.004219855181872845,-0.9751185774803162,0.13971233367919922,-0.5894826054573059,0.828463613986969,1.7261042594909668,1.2537121772766113,0.9674431681632996,1.0761888027191162,-1.5155755281448364,1.4916058778762817,-0.046435773372650146,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
-1.220607876777649,0.13970960676670074,1.3164150714874268,-0.869480550289154,1.382994294166565,-0.3182854652404785,-0.13971081376075745,-0.5381049513816833,0.10569416731595993,-0.318638414144516,0.13971233367919922,-1.2206465005874634,-4.749871730804443,1.298699140548706,0.43168917298316956,-0.9674078822135925,0.25334715843200684,-0.430707186460495,0.3113268315792084,0.10852352529764175,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0
0.8284585475921631,-0.4307388961315155,-0.8957712054252625,0.3075861930847168,0.7647095322608948,0.7381707429885864,1.2491787672042847,-0.1370084583759308,0.14301976561546326,0.3637433350086212,-4.6891021728515625,0.13972802460193634,1.3390460014343262,-0.37081220746040344,1.0415873527526855,-1.3091727495193481,0.04643569886684418,-0.8416270613670349,0.4307583272457123,-0.9814132452011108,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1
0.7646967172622681,-0.6456280946731567,-5.199337482452393,1.299573540687561,-0.5894564986228943,0.7381707429885864,-0.7124418020248413,-0.5381049513816833,0.3773921728134155,0.08172400295734406,0.2822187840938568,-0.5894826054573059,0.2822164297103882,-0.13956530392169952,0.14411991834640503,0.9674431681632996,0.7923025488853455,1.3315526247024536,-1.220643162727356,0.867192804813385,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0
-0.06968510150909424,0.7646936774253845,1.2206315994262695,0.03252708911895752,-0.43072670698165894,0.3703663945198059,0.43072637915611267,-0.5381049513816833,-0.8038976788520813,0.3970123827457428,0.43073439598083496,-1.5010768175125122,-0.5084879994392395,1.404104471206665,0.43168917298316956,0.7646597027778625,0.7312172651290894,-0.430707186460495,0.1962089091539383,-0.6591425538063049,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
-0.06968510150909424,-1.5932203531265259,-0.4307335913181305,-1.4701833724975586,1.2206394672393799,5.199337482452393,-0.055732060223817825,-1.201358437538147,0.5645343065261841,-0.6812294721603394,-0.23422665894031525,-1.3476288318634033,1.3390460014343262,-0.5896912217140198,0.750144898891449,-9.860841601039283e-06,0.37036430835723877,-1.1107851266860962,1.4916058778762817,-0.6899964809417725,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1
1.7543789148330688,-1.0853211879730225,-0.046441007405519485,-1.2706533670425415,-0.43072670698165894,0.7381707429885864,-0.43072906136512756,-1.201358437538147,-0.478240966796875,-0.764710545539856,1.230644941329956,-0.7648627161979675,-0.9674259424209595,0.7650498151779175,-0.41918089985847473,1.2206580638885498,-1.2607264518737793,-0.13972455263137817,-0.2104167342185974,-0.5992292761802673,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
-0.13970878720283508,0.2104278802871704,0.4307488203048706,-0.10116876661777496,-5.0129714012146,1.6884572505950928,1.0882028341293335,-1.201358437538147,0.5253692865371704,-0.2641463279724121,-1.4461085796356201,0.7647148966789246,-0.18001987040042877,0.6749251484870911,1.54012930393219,-1.8027303218841553,-0.9674215316772461,-1.1107851266860962,0.4307583272457123,0.3637438118457794,0,0,1,0,1,0,1,0,0,1,0,1,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0
0.21042682230472565,-1.3829944133758545,1.0739799737930298,-2.1223583221435547,0.7647095322608948,0.7381707429885864,1.4030166864395142,0.2719164490699768,0.3563632071018219,0.3637433350086212,0.13971233367919922,0.5350770950317383,-0.7647154927253723,0.6749251484870911,-0.5871883034706116,-0.28670355677604675,-0.04643569886684418,0.43071457743644714,0.13967883586883545,-0.72152179479599,1,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
-0.7647329568862915,0.5350776314735413,1.2206315994262695,-0.15366920828819275,0.5894538164138794,0.7381707429885864,-0.3703650236129761,-0.1370084583759308,0.26351091265678406,-0.374094158411026,-1.3631430864334106,1.045846829583752e-06,-1.0853283405303955,1.4632172584533691,-0.41918089985847473,0.9674431681632996,1.2232061624526978,-1.2710779905319214,1.3249568939208984,0.8277459740638733,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
-1.3724106550216675,4.992493629455566,0.4307488203048706,1.7038700580596924,-0.9747523665428162,-0.3182854652404785,1.3070240020751953,-0.5381049513816833,0.13119257986545563,0.6406665444374084,0.8957831263542175,-0.13972371816635132,0.46925345063209534,-0.53541100025177,1.362911343574524,-0.28670355677604675,0.3113224506378174,-0.430707186460495,0.13967883586883545,0.2822161316871643,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0.7646967172622681,1.319104552268982,1.3164150714874268,0.7540391683578491,0.7647095322608948,-0.3182854652404785,0.513777494430542,0.2719164490699768,-0.033765751868486404,0.3637433350086212,-0.8344271183013916,0.13972802460193634,-0.08873937278985977,0.9457851052284241,-0.766939103603363,1.399678349494934,-1.561022162437439,-0.6744918823242188,0.3113268315792084,-1.2426637411117554,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0
0.535089373588562,-0.26415205001831055,1.2206315994262695,-1.1968406438827515,-1.5932163000106812,0.7381707429885864,0.43072637915611267,-1.201358437538147,0.3251097798347473,-0.5767584443092346,-1.3631430864334106,0.6456301212310791,1.6142115592956543,-0.53541100025177,-1.2227466106414795,-0.28670355677604675,1.2957810163497925,-1.0129036903381348,1.085318684577942,0.8277459740638733,1,0,1,0,0,0,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
